Symbol,Value,Footprint,Description,Tags,Footprint_Filter,Datasheet
Amplifier_Audio:IS31AP4991-GRLS2,IS31AP4991-GRLS2,Package_SO:JEITA_SOIC-8_3.9x4.9mm_P1.27mm,"1.2W, 2.7-5.5V, Audio Power Amplifier, Active-Low Standby, JEITA SOIC-8 (SOP-8)",ultra low consumption distortion,JEITA?SOIC*3.9x4.9mm*P1.27mm*,http://www.issi.com/WW/pdf/31AP4991.pdf
Amplifier_Audio:IS31AP4991-SLS2,IS31AP4991-SLS2,Package_SO:MSOP-8_3x3mm_P0.65mm,"1.2W, 2.7-5.5V, Audio Power Amplifier, Active-Low Standby, MSOP-8",ultra low consumption distortion,MSOP*3x3mm*P0.65mm*,http://www.issi.com/WW/pdf/31AP4991.pdf
Amplifier_Audio:LM1875,LM1875,Package_TO_SOT_THT:TO-220-5_P3.4x3.7mm_StaggerOdd_Lead3.8mm_Vertical,"20W Audio Power Amplifier, TO-220-5",audio amplifier,TO?220*StaggerOdd*,http://www.ti.com/lit/ds/symlink/lm1875.pdf
Amplifier_Audio:LM1876,LM1876,Package_TO_SOT_THT:TO-220-15_P2.54x5.08mm_StaggerOdd_Lead4.58mm_Vertical,"Overture Audio Power Amplifier Series Dual 20W Audio Power Amplifier with Mute and Standby Modes, TO-220-15",audio amplifier 2ch,TO?220*StaggerOdd*,http://www.ti.com/lit/ds/symlink/lm1876.pdf
Amplifier_Audio:LM1877,LM1877,,"Dual Audio Power Amplifier, PDIP-14/SOIC-14",audio amplifier 2ch,SOIC*7.5x9mm*P1.27mm* DIP*W7.62mm*,http://www.ti.com/lit/ds/symlink/lm1877.pdf
Amplifier_Audio:LM2876,LM2876,Package_TO_SOT_THT:TO-220-11_P3.4x5.08mm_StaggerOdd_Lead4.58mm_Vertical,"Overture Audio Power Amplifier Series High-Performance 40W Audio Power Amplifier w/Mute, TO-220-11",audio amplifier 2ch,TO?220*StaggerOdd*,http://www.ti.com/lit/ds/symlink/lm2876.pdf
Amplifier_Audio:LM380N,LM380N,Package_DIP:DIP-14_W7.62mm,"2.5W Audio Power Amplifier, PDIP-14",audio amplifier,DIP*W7.62mm*,http://www.ti.com/lit/ds/symlink/lm380.pdf
Amplifier_Audio:LM380N-8,LM380N-8,Package_DIP:DIP-8_W7.62mm,"2.5W Audio Power Amplifier, PDIP-8",audio amplifier,DIP*W7.62mm*,http://www.ti.com/lit/ds/symlink/lm380.pdf
Amplifier_Audio:LM384,LM384,Package_DIP:DIP-14_W7.62mm,"5W Audio Power Amplifier, PDIP-14",audio amplifier,DIP*W7.62mm*,http://www.ti.com/lit/ds/symlink/lm384.pdf
Amplifier_Audio:LM386,LM386,,"Low Voltage Audio Power Amplifier, DIP-8/SOIC-8/SSOP-8",single Power opamp,SOIC*3.9x4.9mm*P1.27mm* DIP*W7.62mm* MSSOP*P0.65mm* TSSOP*3x3mm*P0.5mm*,http://www.ti.com/lit/ds/symlink/lm386.pdf
Amplifier_Audio:LM3886,LM3886,Package_TO_SOT_THT:TO-220-11_P3.4x5.08mm_StaggerOdd_Lead4.58mm_Vertical,"Overture Audio Power Amplifier Series High-Performance 68W Audio Power Amplifier w/Mute, TO-220-11",audio amplifier,TO?220*StaggerOdd*,http://www.ti.com/lit/ds/symlink/lm3886.pdf
Amplifier_Audio:LM4752TS,LM4752TS,Package_TO_SOT_SMD:TO-263-7_TabPin4,"Stereo 11W Audio Power Amplifier, TO-263-7",audio amplifier 2ch,TO?263*TabPin4*,http://www.ti.com/lit/ds/symlink/lm4752.pdf
Amplifier_Audio:LM4755TS,LM4755TS,Package_TO_SOT_SMD:TO-263-9_TabPin5,"Stereo 11W Audio Power Amplifier with Mute, TO-263-9",audio amplifier 2ch,TO?263*TabPin5*,http://www.ti.com/lit/ds/symlink/lm4755.pdf
Amplifier_Audio:LM4766,LM4766,Package_TO_SOT_THT:TO-220-15_P2.54x5.08mm_StaggerOdd_Lead4.58mm_Vertical,"Overture Audio Power Amplifier Series Dual 40W Audio Power Amplifier with Mute, TO-220-15",audio amplifier 2ch,TO?220*StaggerOdd*,http://www.ti.com/lit/ds/symlink/lm4766.pdf
Amplifier_Audio:LM4810,LM4810,Package_SO:TSSOP-8_3x3mm_P0.65mm,"Boomer Dual 105mW Headphone Amplifier with Active-High Shutdown Mode, VSSOP-8",audio amplifier headphone,TSSOP*3x3mm*P0.65mm*,http://www.ti.com/lit/ds/symlink/lm4810.pdf
Amplifier_Audio:LM4811,LM4811,Package_SO:TSSOP-10_3x3mm_P0.5mm,"Boomer Dual 105mW Headphone Amplifier with Digital Volume Control and Shutdown Mode, VSSOP-10",audio amplifier headphone 2ch,TSSOP*3x3mm*P0.5mm*,http://www.ti.com/lit/ds/symlink/lm4811.pdf
Amplifier_Audio:LM4950TA,LM4950TA,Package_TO_SOT_THT:TO-220-9_P1.93x5.08mm_StaggerOdd_Lead3.378mm_Vertical,"Boomer Audio Power Amplifier Series 7.5W Mono-BTL or 3.1W Stereo Audio Power Amplifier, TO-220-9 (Texas NEC0009A)",Obsolete Texas-Instruments,*TO?220*P1.93x5.08mm?StaggerOdd*Vertical*,http://www.ti.com/lit/ds/symlink/lm4950.pdf
Amplifier_Audio:LM4950TS,LM4950TS,Package_TO_SOT_SMD:TO-263-9_TabPin5,"Boomer Audio Power Amplifier Series 7.5W Mono-BTL or 3.1W Stereo Audio Power Amplifier, TO-263-9",Texas-Instruments,TO?263*TabPin5*,http://www.ti.com/lit/ds/symlink/lm4950.pdf
Amplifier_Audio:LM4990ITL,LM4990ITL,Package_BGA:Texas_DSBGA-9_1.4715x1.4715mm_Layout3x3_P0.5mm,"Boomer 2 Watt Audio Power Amplifier with Selectable Shutdown Logic Level, DSBGA-9",audio amplifier class d,*DSBGA*1.4715x1.4715mm*P0.5mm*,http://www.ti.com/lit/ds/symlink/lm4990.pdf
Amplifier_Audio:LM4990LD,LM4990LD,Package_SON:WSON-10-1EP_4x3mm_P0.5mm_EP2.2x2mm,"Boomer 2 Watt Audio Power Amplifier with Selectable Shutdown Logic Level, WSON-10",audio amplifier class d,WSON*EP*4x3mm*P0.5mm*,http://www.ti.com/lit/ds/symlink/lm4990.pdf
Amplifier_Audio:LM4990MH,LM4990MH,Package_SO:MSOP-10-1EP_3x3mm_P0.5mm_EP1.68x1.88mm,"Boomer 2 Watt Audio Power Amplifier with Selectable Shutdown Logic Level, MSOP-10",audio amplifier class d,MSOP*EP*3x3mm*P0.5mm*,http://www.ti.com/lit/ds/symlink/lm4990.pdf
Amplifier_Audio:LM4990MM,LM4990MM,Package_SO:TSSOP-8_3x3mm_P0.65mm,"Boomer 2 Watt Audio Power Amplifier with Selectable Shutdown Logic Level, VSSOP-8",audio amplifier class d,TSSOP*3x3mm*P0.65mm*,http://www.ti.com/lit/ds/symlink/lm4990.pdf
Amplifier_Audio:LME49600,LME49600,Package_TO_SOT_SMD:TO-263-5_TabPin3,"High-Performance, High-Fidelity, High-Current Headphone Buffer, 250mA, TO-263",audio buffer amplifier,TO?263*,http://www.ti.com/lit/ds/symlink/lme49600.pdf
Amplifier_Audio:MA12040,MA12040,Package_DFN_QFN:QFN-64-1EP_9x9mm_P0.5mm_EP5.45x5.45mm,"Filterless and High-Efficiency +4V to +18V Audio Amplifier with Analog Input, QFN-64",integrated class d amplifier,QFN*1EP*9x9mm*P0.5mm*,https://www.infineon.com/dgdl/Infineon-MA12040-DS-v01_00-EN.pdf?fileId=5546d46264a8de7e0164b7467a3d617c
Amplifier_Audio:MA12040P,MA12040P,Package_DFN_QFN:QFN-64-1EP_9x9mm_P0.5mm_EP5.45x5.45mm,"Filterless and High-Efficiency +4V to +18V Audio Amplifier with I2S Digital Input, QFN-64",integrated class d amplifier,QFN*1EP*9x9mm*P0.5mm*,https://www.infineon.com/dgdl/Infineon-MA12040P-DS-v01_00-EN.pdf?fileId=5546d46264a8de7e0164b74ff0e561a2
Amplifier_Audio:MA12070,MA12070,Package_DFN_QFN:QFN-64-1EP_9x9mm_P0.5mm_EP5.45x5.45mm,"Filterless and High-Efficiency +4V to +26V Audio Amplifier with Analog Input, QFN-64",integrated class d amplifier,QFN*1EP*9x9mm*P0.5mm*,https://www.infineon.com/dgdl/Infineon-MA12070-DS-v01_00-EN.pdf?fileId=5546d46264a8de7e0164b750002861a5
Amplifier_Audio:MA12070P,MA12070P,Package_DFN_QFN:QFN-64-1EP_9x9mm_P0.5mm_EP5.45x5.45mm,"Filterless and High-Efficiency +4V to +26V Audio Amplifier with I2S Digital Input, QFN-64",integrated class d amplifier,QFN*1EP*9x9mm*P0.5mm*,https://www.infineon.com/dgdl/Infineon-MA12070P-DS-v01_00-EN.pdf?fileId=5546d46264a8de7e0164b761f2f261e4
Amplifier_Audio:MAX9701xTG,MAX9701xTG,Package_DFN_QFN:TQFN-24-1EP_4x4mm_P0.5mm_EP2.6x2.6mm,"Stereo class D power amplifier, 1.3W, TQFN-24",stereo power amplifier,TQFN*1EP*4x4mm*P0.5mm*,https://datasheets.maximintegrated.com/en/ds/MAX9701.pdf
Amplifier_Audio:MAX9715xTE+,MAX9715xTE+,Package_DFN_QFN:TQFN-16-1EP_5x5mm_P0.8mm_EP3.1x3.1mm,"2.8W, Low-EMI, Stereo, Filterless Class D Audio Amplifier, TQFN-16",Class-D Stereo,TQFN*1EP*5x5mm*P0.8mm*,https://datasheets.maximintegrated.com/en/ds/MAX9715.pdf
Amplifier_Audio:MAX9744,MAX9744,Package_DFN_QFN:TQFN-44-1EP_7x7mm_P0.5mm_EP4.7x4.7mm_ThermalVias,"Filterless Class-D / Class-AB Stereo Audio Amplifier with Volume Control, 20W, 4.5..14V input, -40..85°C, QFN-44",Maxim,TQFN?44*1EP*7x7mm*P0.5mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/MAX9744.pdf
Amplifier_Audio:MAX9814,MAX9814,Package_DFN_QFN:DFN-14-1EP_3x3mm_P0.4mm_EP1.78x2.35mm,"Microphone Amplifier with AGC and Low-Noise Microphone Bias, TDFN-14",audio microphone amplifier,*DFN*EP*3x3mm*P0.4mm*,https://datasheets.maximintegrated.com/en/ds/MAX9814.pdf
Amplifier_Audio:MAX98306xDT,MAX98306xDT,Package_DFN_QFN:TDFN-14-1EP_3x3mm_P0.4mm_EP1.78x2.35mm,"Stereo 3.7 W Class D Amplifier, TDFN-14",Class-D stereo amplifier,TDFN*1EP*3x3mm*P0.4mm*,https://datasheets.maximintegrated.com/en/ds/MAX98306.pdf
Amplifier_Audio:MAX98396EWB+,MAX98396EWB+,Package_CSP:Maxim_WLCSP-35_2.998x2.168mm_Layout7x5_P0.4mm,"20V Digital Input Class-DG Amplifier with I/V Sense and Brownout Prevention, WLP-35",digital audio amp i2s tdm class-dg,Maxim*WLCSP*2.998x2.168mm*Layout7x5*P0.4mm*,https://datasheets.maximintegrated.com/en/ds/MAX98396.pdf
Amplifier_Audio:MAX9850xTI,MAX9850xTI,Package_DFN_QFN:TQFN-28-1EP_5x5mm_P0.5mm_EP3.25x3.25mm_ThermalVias,"Stereo audio DAC with headphone amplifier, TQFN-28",audio ampflifier stereo i2s,TQFN*1EP*5x5mm*P0.5mm*,https://datasheets.maximintegrated.com/en/ds/MAX9850.pdf
Amplifier_Audio:OPA1622,OPA1622,Package_SON:Texas_S-PVSON-N10,"High-Fidelity, Bipolar-Input, Audio Operational Amplifier, VSON-10",dual opamp audio,Texas*PVSON*,http://www.ti.com/lit/ds/symlink/opa1622.pdf
Amplifier_Audio:PAM8301,PAM8301,Package_TO_SOT_SMD:SOT-23-6,"Filterless Class-D Mono Audio Amplifier, 1.5W, TSOT-26",audio amplifier class d,SOT?23*,https://www.diodes.com/assets/Datasheets/products_inactive_data/PAM8301.pdf
Amplifier_Audio:PAM8302AAD,PAM8302AAD,,"2.5W Filterless Class-D Mono Audio Amplifier, SOIC-8",audio amplifier class d,MSOP*3x3mm*P0.65mm* SOIC*3.9x4.9mm*P1.27mm*,https://www.diodes.com/assets/Datasheets/PAM8302A.pdf
Amplifier_Audio:PAM8302AAS,PAM8302AAS,,"2.5W Filterless Class-D Mono Audio Amplifier, MSOP-8",audio amplifier class d,MSOP*3x3mm*P0.65mm* SOIC*3.9x4.9mm*P1.27mm*,https://www.diodes.com/assets/Datasheets/PAM8302A.pdf
Amplifier_Audio:PAM8302AAY,PAM8302AAY,Package_DFN_QFN:DFN-8-1EP_3x3mm_P0.65mm_EP1.55x2.4mm,"2.5W Filterless Class-D Mono Audio Amplifier, DFN-8",audio amplifier class d,DFN*EP*3x3mm*P0.65mm*,https://www.diodes.com/assets/Datasheets/PAM8302A.pdf
Amplifier_Audio:PAM8403D,PAM8403D,Package_SO:SOIC-16_3.9x9.9mm_P1.27mm,"3W Filterless Class-D Stereo Audio Amplifier, SOIC-16",class-D-amplifier switching-amplifier,*SO*3.9x9.9mm*P1.27mm*,https://www.diodes.com/assets/Datasheets/products_inactive_data/PAM8403.pdf
Amplifier_Audio:PAM8406D,PAM8406D,Package_SO:SOIC-16_3.9x9.9mm_P1.27mm,"5W Filterless Class-D / Class-AB Stereo Audio Amplifier, SOIC-16",class-D-amplifier switching-amplifier class-AB-amplifier,*SO*3.9x9.9mm*P1.27mm*,https://www.diodes.com/assets/Datasheets/PAM8406.pdf
Amplifier_Audio:PAM8908,PAM8908,Package_DFN_QFN:QFN-16-1EP_3x3mm_P0.5mm_EP1.7x1.7mm,"60mW 2.5-5.5V differential stereo headphone amplifier with adjustable gain, QFN-16",audio,QFN*1EP*3x3mm*P0.5mm*EP1.7x1.7mm*,https://www.diodes.com/datasheet/download/PAM8908.pdf
Amplifier_Audio:SSM2017P,SSM2017P,Package_DIP:DIP-8_W7.62mm,"Self-Contained Audio Preamplifier, DIP-8",audio preamplifier,DIP*W7.62mm*,https://www.analog.com/media/en/technical-documentation/obsolete-data-sheets/139484016SSM2017.pdf
Amplifier_Audio:SSM2018,SSM2018,Package_DIP:DIP-16_W7.62mm,"Trimless Voltage Controlled Amplifier, DIP-16",audio VCA,DIP*W7.62mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/SSM2018.pdf
Amplifier_Audio:SSM2120,SSM2120,Package_DIP:DIP-22_W7.62mm,"Dynamic Range Pprocessor/Dual VCA, DIP-22",audio VCA,DIP*W7.62mm*,https://www.analog.com/media/en/technical-documentation/obsolete-data-sheets/105738070SSM2120.pdf
Amplifier_Audio:SSM2122,SSM2122,Package_DIP:DIP-16_W7.62mm,"Dynamic Range Pprocessor/Dual VCA, DIP-16",audio VCA,DIP*W7.62mm*,https://www.analog.com/media/en/technical-documentation/obsolete-data-sheets/105738070SSM2120.pdf
Amplifier_Audio:SSM2165,SSM2165,,"Microphone Preamplifier with Variable Compression and Noise Gating, DIP-8/SOIC-8",audio microphone preamplifier,SOIC*3.9x4.9mm*P1.27mm* DIP*W7.62mm*,https://www.analog.com/media/en/technical-documentation/obsolete-data-sheets/SSM2165.PDF
Amplifier_Audio:SSM2167,SSM2167,Package_SO:MSOP-10_3x3mm_P0.5mm,"Low Voltage Microphone Preamplifier with Variable Compression and Noise Gating, MSOP-10",audio microphone amplifier,MSOP*3x3mm*P0.5mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/SSM2167.pdf
Amplifier_Audio:SSM2211CP,SSM2211CP,Package_CSP:LFCSP-8-1EP_3x3mm_P0.5mm_EP1.45x1.74mm,"1.5W BTL or 250mW SE 4MHz-bandwidth high performance amplifier, LFCSP-8",audio amplifier,LFCSP*1EP*3x3mm*P0.5mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/SSM2211.pdf
Amplifier_Audio:SSM2211S,SSM2211S,Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"1.5W BTL or 250mW SE 4MHz-bandwidth high performance amplifier, SOIC-8",audio amplifier,SOIC*3.9x4.9mm*P1.27mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/SSM2211.pdf
Amplifier_Audio:STK433_Sanyo,STK433_Sanyo,Package_SIP:Sanyo_STK4xx-15_59.2x8.0mm_P2.54mm,"2-Channel 5 Wmin Audio Frequency Power Amplifier, 4010, SIP-15",audio amplifier 2ch,Sanyo*59.2x8.0mm*P2.54mm*,http://datasheet.octopart.com/STK430-Sanyo-datasheet-107060.pdf
Amplifier_Audio:STK435_Sanyo,STK435_Sanyo,Package_SIP:Sanyo_STK4xx-15_59.2x8.0mm_P2.54mm,"2-Channel 7 Wmin Audio Frequency Power Amplifier, 4010, SIP-15",audio amplifier 2ch,Sanyo*59.2x8.0mm*P2.54mm*,http://datasheet.octopart.com/STK430-Sanyo-datasheet-107060.pdf
Amplifier_Audio:STK436_Sanyo,STK436_Sanyo,Package_SIP:Sanyo_STK4xx-15_59.2x8.0mm_P2.54mm,"2-Channel 10 Wmin Audio Frequency Power Amplifier, 4010, SIP-15",audio amplifier 2ch,Sanyo*59.2x8.0mm*P2.54mm*,http://datasheet.octopart.com/STK430-Sanyo-datasheet-107060.pdf
Amplifier_Audio:STK437_Sanyo,STK437_Sanyo,Package_SIP:Sanyo_STK4xx-15_78.0x8.0mm_P2.54mm,"2-Channel 12 Wmin Audio Frequency Power Amplifier, 4010, SIP-15",audio amplifier 2ch,Sanyo*78.0x8.0mm*P2.54mm*,http://datasheet.octopart.com/STK430-Sanyo-datasheet-107060.pdf
Amplifier_Audio:STK439_Sanyo,STK439_Sanyo,Package_SIP:Sanyo_STK4xx-15_78.0x8.0mm_P2.54mm,"2-Channel 16 Wmin Audio Frequency Power Amplifier, 4010, SIP-15",audio amplifier 2ch,Sanyo*78.0x8.0mm*P2.54mm*,http://datasheet.octopart.com/STK430-Sanyo-datasheet-107060.pdf
Amplifier_Audio:STK441_Sanyo,STK441_Sanyo,Package_SIP:Sanyo_STK4xx-15_78.0x8.0mm_P2.54mm,"2-Channel 24 Wmin Audio Frequency Power Amplifier, 4010, SIP-15",audio amplifier 2ch,Sanyo*78.0x8.0mm*P2.54mm*,http://datasheet.octopart.com/STK430-Sanyo-datasheet-107060.pdf
Amplifier_Audio:STK443_Sanyo,STK443_Sanyo,Package_SIP:Sanyo_STK4xx-15_78.0x8.0mm_P2.54mm,"2-Channel 28 Wmin Audio Frequency Power Amplifier, 4010, SIP-15",audio amplifier 2ch,Sanyo*78.0x8.0mm*P2.54mm*,http://datasheet.octopart.com/STK430-Sanyo-datasheet-107060.pdf
Amplifier_Audio:Si8241BB,Si8241BB,Package_SO:SOIC-16_3.9x9.9mm_P1.27mm,"Class D Audio Driver With Precision Dead-Time Generator, 8V UVLO, ±750V, ±0.5A, SOIC-16",class d gate driver,SOIC*3.9x9.9*P1.27mm*,https://www.silabs.com/documents/public/data-sheets/Si824x.pdf
Amplifier_Audio:Si8241CB,Si8241CB,Package_SO:SOIC-16_3.9x9.9mm_P1.27mm,"Class D Audio Driver With Precision Dead-Time Generator, 10V UVLO, ±750V, ±0.5A, SOIC-16",class d gate driver,SOIC*3.9x9.9*P1.27mm*,https://www.onsemi.com/pub/Collateral/NCD5702-D.PDF
Amplifier_Audio:Si8244BB,Si8244BB,Package_SO:SOIC-16_3.9x9.9mm_P1.27mm,"Class D Audio Driver With Precision Dead-Time Generator, 8V UVLO, ±750V, ±4A, SOIC-16",class d gate driver,SOIC*3.9x9.9*P1.27mm*,https://www.onsemi.com/pub/Collateral/NCD5702-D.PDF
Amplifier_Audio:Si8244CB,Si8244CB,Package_SO:SOIC-16_3.9x9.9mm_P1.27mm,"Class D Audio Driver With Precision Dead-Time Generator, 10V UVLO, ±750V, ±4A, SOIC-16",class d gate driver,SOIC*3.9x9.9*P1.27mm*,https://www.onsemi.com/pub/Collateral/NCD5702-D.PDF
Amplifier_Audio:TAS5805MPWP,TAS5805MPWP,Package_SO:TSSOP-28-1EP_4.4x9.7mm_P0.65mm_EP3.4x9.7mm_Mask3.1x4.05mm_ThermalVias,"23W Stereo, Inductor-Less, Digital Input, Closed-Loop Class-D Audio Amplifier, HTSSOP-28",I2S I2C DSP,*TSSOP*4.4x9.7mm*P0.65mm*EP3.4*x9.7*Mask3.1*x4.*,https://www.ti.com/lit/ds/symlink/tas5805m.pdf
Amplifier_Audio:TAS5825MRHB,TAS5825MRHB,Package_DFN_QFN:Texas_RHB0032E_VQFN-32-1EP_5x5mm_P0.5mm_EP3.45x3.45mm_ThermalVias,"38W Stereo, Inductor-Less, Digital Input, Closed-Loop Class-D Audio Amplifier with 192-kHz Extended Audio Processing, VQFN-32",I2S I2C DSP,*VQFN*5x5mm*P0.5mm*EP3.4*x3.4*,https://www.ti.com/lit/ds/symlink/tas5825m.pdf
Amplifier_Audio:TDA1308,TDA1308,,"Class-AB Stereo Headphone Driver, SOIC-8/TSSOP-8",audio amplifier,SOIC*3.9x4.9mm*P1.27mm* TSSOP*3x3mm*P0.65mm*,https://www.nxp.com/docs/en/data-sheet/TDA1308.pdf
Amplifier_Audio:TDA2003,TDA2003,Package_TO_SOT_THT:TO-220-5_P3.4x3.7mm_StaggerOdd_Lead3.8mm_Vertical,"10W Car Radio Audio Amplifier, TO-220-5",audio amplifier,TO*220*StaggerOdd*,http://www.st.com/resource/en/datasheet/cd00000123.pdf
Amplifier_Audio:TDA2005,TDA2005,Package_TO_SOT_THT:TO-220-11_P3.4x5.08mm_StaggerOdd_Lead4.58mm_Vertical,"20W Bridge/Stereo Amplifier for Car Radio, TO-220-11",audio amplifier,TO?220*StaggerOdd*,http://www.st.com/resource/en/datasheet/cd00000124.pdf
Amplifier_Audio:TDA2030,TDA2030,Package_TO_SOT_THT:TO-220-5_P3.4x3.7mm_StaggerOdd_Lead3.8mm_Vertical,"14W Hi-Fi Audio Amplifier, TO-220-5",audio amplifier,TO*220*StaggerOdd*,http://www.st.com/resource/en/datasheet/cd00000128.pdf
Amplifier_Audio:TDA2050,TDA2050,Package_TO_SOT_THT:TO-220-5_P3.4x3.7mm_StaggerOdd_Lead3.8mm_Vertical,"32W Hi-Fi Audio Amplifier, TO-220-5",audio amplifier,TO*220*StaggerOdd*,http://www.st.com/resource/en/datasheet/cd00000131.pdf
Amplifier_Audio:TDA7052A,TDA7052A,,"1W BTL mono audio amplifier with DC volume control, DIP-8/SOIC-8",audio amplifier,SOIC*7.5x9mm*P1.27mm* DIP*W7.62mm*,http://www.nxp.com/docs/en/data-sheet/TDA7052A_AT.pdf
Amplifier_Audio:TDA7264,TDA7264,Package_TO_SOT_THT:TO-220-8_Vertical,"25W + 25W stereo amplifier with mute and standby, TO-220-8",audio amplifier 2ch,TO?220*,http://www.st.com/resource/en/datasheet/tda7264.pdf
Amplifier_Audio:TDA7265,TDA7265,Package_TO_SOT_THT:TO-220-11_P3.4x5.08mm_StaggerOdd_Lead4.58mm_Vertical,"25W +25W Stereo Amplifier with Mute & St-by, TO-220-11",audio amplifier 2ch,TO?220*StaggerOdd*,http://www.st.com/resource/en/datasheet/tda7265.pdf
